code,current,name,name_short,gender,country_code,country,events,birth_country,other_sports,medal_type,year
1537189,True,LOZADA MOTTA Ashleyann,LOZADA MOTTA A,Female,PUR,Puerto Rico,"[""Women's 57kg""]",Puerto Rico,,,2024
1537191,True,PULIDO ORTIZ Celia,PULIDO ORTIZ C,Female,MEX,Mexico,"[""Women's 100m Backstroke""]",Mexico,,,2024
1537203,True,HYDE Jaheel,HYDE J,Male,JAM,Jamaica,"[""Men's 400m Hurdles""]",Jamaica,Football: Represented Jamaica through the age groups up to U17,,2024
1537204,True,IGA Jorge,IGA J,Male,MEX,Mexico,"[""Men's 100m Freestyle"", ""Men's 200m Freestyle""]",Mexico,,,2024
1537209,True,HEIN Agostina,HEIN A,Female,ARG,Argentina,"[""Women's 400m Freestyle"", ""Women's 800m Freestyle""]",Argentina,,,2024
1537256,True,SASSER Mathlynn,SASSER M,Female,MHL,Marshall Islands,"[""Women's 59kg""]",Marshall Islands,,,2024
1537272,True,HEPLER Kayla,HEPLER K,Female,MHL,Marshall Islands,"[""Women's 50m Freestyle""]",,,,2024
1537273,True,KINONO Philli,KINONO P,Male,MHL,Marshall Islands,"[""Men's 50m Freestyle""]",Marshall Islands,,,2024
1537276,True,GARRIDO Luis Ramon,GARRIDO LR,Male,MEX,Mexico,"[""Men's Singles""]",Mexico,,,2024
1537286,True,MARTINEZ Paulina,MARTINEZ P,Female,MEX,Mexico,['Women -52 kg'],Mexico,,,2024
1537287,True,AWITI ALCARAZ Prisca,AWITI ALCARAZ P,Female,MEX,Mexico,['Women -63 kg'],Great Britain,,Silver,2024
1537312,True,REZAEI Mohammad Nabi,REZAEI MN,Male,IRI,IR Iran,"[""Men's Canoe Single 1000m""]",IR Iran,,,2024
1537323,True,MUSTAFA SAADOON,MUSTAFA SAADOON,Male,IRQ,Iraq,['Men'],Iraq,,,2024
1537325,True,ALFRED Julien,ALFRED J,Female,LCA,Saint Lucia,"[""Women's 100m"", ""Women's 200m""]",Saint Lucia,,Gold,2024
1537325,True,ALFRED Julien,ALFRED J,Female,LCA,Saint Lucia,"[""Women's 100m"", ""Women's 200m""]",Saint Lucia,,Silver,2024
1537331,True,JOSEPH Michael,JOSEPH M,Male,LCA,Saint Lucia,"[""Men's 400m""]",Saint Lucia,,,2024
1537336,True,YOUSSEF AMYN,YOUSSEF AMYN,Male,IRQ,Iraq,['Men'],Germany,,,2024
1537345,True,TSEGAY Gudaf,TSEGAY G,Female,ETH,Ethiopia,"[""Women's 10,000m"", ""Women's 1500m"", ""Women's 5000m""]",Ethiopia,,,2024
1537349,True,ALSADEQ Julyana,ALSADEQ J,Female,JOR,Jordan,['Women -67kg'],Jordan,,,2024
1537368,True,TESFAY Fotyen,TESFAY F,Female,ETH,Ethiopia,"[""Women's 10,000m""]",Ethiopia,,,2024
1537375,True,MOJALLALTOPRAGHGHALE Fatemeh,MOJALLALTOPRAGHGH,Female,IRI,IR Iran,"[""Women's Single Sculls""]",IR Iran,,,2024
1537376,True,ELSHARABATY Saleh,ELSHARABATY S,Male,JOR,Jordan,['Men -80kg'],Jordan,,,2024
1537377,True,AL KHATRI Said,AL KHATRI S,Male,OMA,Oman,['Trap Men'],Oman,,,2024
1537394,True,AL ADAWI Issa Samir Hamed,AL ADAWI ISH,Male,OMA,Oman,"[""Men's 100m Freestyle""]",Oman,,,2024
1537401,True,KAREEM Zaid,KAREEM Z,Male,JOR,Jordan,['Men -68kg'],Jordan,,Silver,2024
1537402,True,SARAVANAN Vishnu,SARAVANAN V,Male,IND,India,"[""Men's Dinghy""]",India,,,2024
1537405,True,KUMANAN Nethra,KUMANAN N,Female,IND,India,"[""Women's Dinghy""]",India,,,2024
1537465,True,SARAVIA Ulises,SARAVIA U,Male,ARG,Argentina,"[""Men's 100m Backstroke""]",Argentina,,,2024
1537510,True,BORELLI Florencia,BORELLI F,Female,ARG,Argentina,"[""Women's Marathon""]",Argentina,,,2024
1537518,True,CASETTA Belen,CASETTA B,Female,ARG,Argentina,"[""Women's 3000m Steeplechase""]",Argentina,,,2024
1537531,True,GOMEZ Joaquin,GOMEZ J,Male,ARG,Argentina,"[""Men's Hammer Throw""]",Argentina,,,2024
1537538,True,LARREGINA Elian,LARREGINA E,Male,ARG,Argentina,"[""Men's 400m""]",Argentina,,,2024
1537547,True,SASIA Nazareno,SASIA N,Male,ARG,Argentina,"[""Men's Shot Put""]",Argentina,,,2024
1537549,True,GADAYI Edwin Kwabla,GADAYI EK,Male,GHA,Ghana,"[""Men's 4 x 100m Relay""]",,,,2024
1537579,True,ODLUM-SMITH Jayhan Jamaud,ODLUM-SMITH JJ,Male,LCA,Saint Lucia,"[""Men's 100m Freestyle""]",,,,2024
1537661,True,ABUZRIBA Ahmed,ABUZRIBA A,Male,LBA,Libya,"[""Men's 102kg""]",,,,2024
1537667,True,BUKRAH Mohamed,BUKRAH M,Male,LBA,Libya,"[""Men's Single Sculls""]",,,,2024
1537686,True,BOUDINA Sid Ali,BOUDINA SA,Male,ALG,Algeria,"[""Men's Single Sculls""]",Algeria,Swimming: He was a national champion (butterfly) at cadet level in Algeria,,2024
1537927,True,GIL Federico,GIL F,Male,ARG,Argentina,['Skeet Men'],Argentina,,,2024
1537929,True,GUTIERREZ Marcelo Julian,GUTIERREZ MJ,Male,ARG,Argentina,"['10m Air Rifle Men', '10m Air Rifle Mixed Team']",Argentina,,,2024
1537932,True,RUSSO Fernanda,RUSSO F,Female,ARG,Argentina,"['10m Air Rifle Women', '10m Air Rifle Mixed Team']",Argentina,Swimming: Competed at regional level in Argentina,,2024
1538007,True,CROOKS Jordan,CROOKS J,Male,CAY,Cayman Islands,"[""Men's 100m Freestyle"", ""Men's 50m Freestyle""]",United States,,,2024
1538028,True,BOSCO Eugenia,BOSCO E,Female,ARG,Argentina,['Mixed Multihull'],Argentina,,Silver,2024
1538040,True,FERRETTI Chiara,FERRETTI C,Female,ARG,Argentina,"[""Women's Windsurfing""]",Argentina,,,2024
1538041,True,MAJDALANI Mateo,MAJDALANI M,Male,ARG,Argentina,['Mixed Multihull'],Argentina,,Silver,2024
1538044,True,CRUZ SAUBIDET BIRKNER Francisco,CRUZ SAUBIDET BIR,Male,ARG,Argentina,"[""Men's Windsurfing""]",Argentina,,,2024
1538048,True,TURIENZO Maria Catalina,TURIENZO MC,Female,ARG,Argentina,"[""Women's Kite""]",Argentina,,,2024
1538059,True,EDGHILL Chelsea,EDGHILL C,Female,GUY,Guyana,"[""Women's Singles""]",United States,,,2024
1538078,True,TONDAIMAN Prithviraj,TONDAIMAN P,Male,IND,India,['Trap Men'],,,,2024
1538084,True,KUSALE Swapnil,KUSALE S,Male,IND,India,['50m Rifle 3 Positions Men'],,,Bronze,2024
1538096,True,BATRA Manika,BATRA M,Female,IND,India,"[""Women's Singles"", ""Women's Team""]",India,,,2024
1538104,True,THAKKAR Manav Vikash,THAKKAR MV,Male,IND,India,"[""Men's Team""]",India,,,2024
1538124,True,ZMUSHKA Alina,ZMUSHKA A,Female,AIN,AIN,"[""Women's 100m Breaststroke"", ""Women's 200m Breaststroke""]",Belarus,,,2024
1538136,True,AKULA Sreeja,AKULA S,Female,IND,India,"[""Women's Singles"", ""Women's Team""]",India,,,2024
1538146,True,CHAUHAN Maheshwari,CHAUHAN M,Female,IND,India,"['Skeet Women', 'Skeet Mixed Team']",India,,,2024
1538150,True,SHYMANOVICH Ilya,SHYMANOVICH I,Male,AIN,AIN,"[""Men's 100m Breaststroke""]",Belarus,,,2024
1538151,True,ACHANTA Sharath Kamal,ACHANTA SK,Male,IND,India,"[""Men's Singles"", ""Men's Team""]",India,,,2024
1538153,True,SHKURDAI Anastasiya,SHKURDAI A,Female,AIN,AIN,"[""Women's 100m Backstroke"", ""Women's 200m Backstroke""]",Belarus,,,2024
1538154,True,MOUDGIL Anjum,MOUDGIL A,Female,IND,India,['50m Rifle 3 Positions Women'],India,,,2024
1538157,True,SINGH Shreyasi,SINGH S,Female,IND,India,['Trap Women'],India,,,2024
1538159,True,BHAKER Manu,BHAKER M,Female,IND,India,"['10m Air Pistol Women', '25m Pistol Women', '10m Air Pistol Mixed Team']",India,,Bronze,2024
1538159,True,BHAKER Manu,BHAKER M,Female,IND,India,"['10m Air Pistol Women', '25m Pistol Women', '10m Air Pistol Mixed Team']",India,,Bronze,2024
1538160,True,ZALATY Yauheni,ZALATY Y,Male,AIN,AIN,"[""Men's Single Sculls""]",,,Silver,2024
1538161,True,VALARIVAN Elavenil,VALARIVAN E,Female,IND,India,"['10m Air Rifle Women', '10m Air Rifle Mixed Team']",India,,,2024
1538190,True,DESAI Harmeet,DESAI H,Male,IND,India,"[""Men's Singles"", ""Men's Team""]",India,,,2024
1538193,True,KAMATH Archana Girish,KAMATH AG,Female,IND,India,"[""Women's Team""]",,,,2024
1538234,True,GREENE Kennice Aphenie,GREENE KA,Female,VIN,StVincent&Grenadines,"[""Women's 50m Freestyle""]",,,,2024
1538243,True,JOACHIM Alex,JOACHIM A,Male,VIN,StVincent&Grenadines,"[""Men's 50m Freestyle""]",,,,2024
1538244,True,ALBERTARRIO Agustina,ALBERTARRIO A,Female,ARG,Argentina,['Women'],Argentina,,Bronze,2024
1538253,True,ALONSO Agostina,ALONSO A,Female,ARG,Argentina,['Women'],Argentina,,Bronze,2024
1538260,True,CAMPOY Maria,CAMPOY M,Female,ARG,Argentina,['Women'],Argentina,,Bronze,2024
1538261,True,CAIRO Sofia,CAIRO S,Female,ARG,Argentina,['Women'],Argentina,,Bronze,2024
1538262,True,CASAS Lara,CASAS L,Female,ARG,Argentina,['Women'],Argentina,,Bronze,2024
1538263,True,CASTELLARO MORELLO Juana,CASTELLARO MORELLO,Female,ARG,Argentina,['Women'],Argentina,,Bronze,2024
1538266,True,COSENTINO Cristina,COSENTINO C,Female,ARG,Argentina,['Women'],Argentina,,Bronze,2024
1538274,True,GORZELANY Agustina,GORZELANY A,Female,ARG,Argentina,['Women'],Argentina,,Bronze,2024
1538276,True,GRANATTO Maria,GRANATTO M,Female,ARG,Argentina,['Women'],Argentina,,Bronze,2024
1538277,True,JANKUNAS Julieta,JANKUNAS J,Female,ARG,Argentina,['Women'],Argentina,,Bronze,2024
1538294,True,RAPOSO RUIZ de los LLANOS Valentina,RAPOSO RUIZ de lo,Female,ARG,Argentina,['Women'],Argentina,,Bronze,2024
1538295,True,SANCHEZ MOCCIA Rocio,SANCHEZ MOCCIA R,Female,ARG,Argentina,['Women'],Argentina,,Bronze,2024
1538299,True,SAUZE VALDEZ Victoria,SAUZE VALDEZ V,Female,ARG,Argentina,['Women'],Argentina,,Bronze,2024
1538304,True,TOCCALINO Sofia,TOCCALINO S,Female,ARG,Argentina,['Women'],Argentina,,Bronze,2024
1538305,True,TRINCHINETTI Eugenia,TRINCHINETTI E,Female,ARG,Argentina,['Women'],Argentina,,Bronze,2024
1538363,True,BUGALLO Agustin,BUGALLO A,Male,ARG,Argentina,['Men'],Argentina,,,2024
1538365,True,CAPURRO ZUBELDIA Bautista,CAPURRO ZUBELDIA B,Male,ARG,Argentina,['Men'],Argentina,,,2024
1538366,True,CASELLA SCHUTH Maico,CASELLA SCHUTH M,Male,ARG,Argentina,['Men'],Argentina,,,2024
1538367,True,CATAN Juan,CATAN J,Male,ARG,Argentina,['Men'],,,,2024
1538370,True,DOMENE Tomas,DOMENE T,Male,ARG,Argentina,['Men'],Argentina,,,2024
1538372,True,HABIF Thomas,HABIF T,Male,ARG,Argentina,['Men'],Argentina,,,2024
1538375,True,KEENAN Nicolas,KEENAN N,Male,ARG,Argentina,['Men'],Argentina,,,2024
1538378,True,MARCUCCI Tadeo,MARCUCCI T,Male,ARG,Argentina,['Men'],Argentina,,,2024
1538379,True,MARTINEZ Lucas,MARTINEZ L,Male,ARG,Argentina,['Men'],Argentina,,,2024
1538380,True,MARTINS Tobias,MARTINS T,Male,ARG,Argentina,['Men'],Argentina,,,2024
1538386,True,JAVER Mahsa,JAVER M,Female,IRI,IR Iran,"[""Lightweight Women's Double Sculls""]",IR Iran,,,2024
1538396,True,NOROUZI TAZEH KAND Zeinab,NOROUZI TAZEH KAND,Female,IRI,IR Iran,"[""Lightweight Women's Double Sculls""]",,,,2024
1538415,True,BEYRANVAND Mohammad,BEYRANVAND M,Male,IRI,IR Iran,['Trap Men'],,,,2024
1538421,True,ROSTAMIYAN Haniyeh,ROSTAMIYAN H,Female,IRI,IR Iran,"['10m Air Pistol Women', '25m Pistol Women']",IR Iran,,,2024
1538436,True,AMINI POZVEH Fatemeh,AMINI POZVEH F,Female,IRI,IR Iran,['10m Air Rifle Women'],,,,2024
1538442,True,CHEHEL AMIRANI Shermineh,CHEHEL AMIRANI S,Female,IRI,IR Iran,['10m Air Rifle Women'],IR Iran,,,2024
1538449,True,AMAISTROAIE Madalina,AMAISTROAIE M,Female,ROU,Romania,"[""Women's Individual""]",Romania,,,2024
1538482,True,BOUZIDI Carole Diana,BOUZIDI CD,Female,ALG,Algeria,"[""Women's Kayak Single"", ""Women's Kayak Cross""]",France,,,2024
1538488,True,GERBEKOV Askerbii,GERBEKOV A,Male,BRN,Bahrain,['Men -81 kg'],Russian Federation,,,2024
1538504,True,CISSE Arthur,CISSE A,Male,CIV,Côte d'Ivoire,"[""Men's 100m""]",Côte d'Ivoire,,,2024
1538505,True,KONE Maboundou,KONE M,Female,CIV,Côte d'Ivoire,"[""Women's 100m"", ""Women's 200m"", ""Women's 4 x 100m Relay""]",Côte d'Ivoire,,,2024
1538622,True,NURMATOV Shakhzod,NURMATOV S,Male,UZB,Uzbekistan,"[""Lightweight Men's Double Sculls""]",Uzbekistan,,,2024
1538627,True,PRAKATEN Anna,PRAKATEN A,Female,UZB,Uzbekistan,"[""Women's Single Sculls""]",Belarus,,,2024
1538632,True,SAFAROLIYEV Sobirjon,SAFAROLIYEV S,Male,UZB,Uzbekistan,"[""Lightweight Men's Double Sculls""]",Uzbekistan,,,2024
1538648,True,OLFATI Mahdi,OLFATI M,Male,IRI,IR Iran,"['Men', ""Men's Vault""]",IR Iran,,,2024
1538662,True,CHEN Jiexian Stephenie,CHEN JS,Female,SGP,Singapore,"[""Women's Kayak Single 500m""]",Singapore,,,2024
1538729,True,MAZZILLI Agustin,MAZZILLI A,Male,ARG,Argentina,['Men'],Argentina,,,2024
1538734,True,MONJA Federico,MONJA F,Male,ARG,Argentina,['Men'],,,,2024
1538737,True,REY Matias,REY M,Male,ARG,Argentina,['Men'],Argentina,,,2024
1538740,True,SANTIAGO Tomas,SANTIAGO T,Male,ARG,Argentina,['Men'],Argentina,,,2024
1538741,True,TARAZONA Santiago,TARAZONA S,Male,ARG,Argentina,['Men'],Argentina,,,2024
1538742,True,TOSCANI Lucas,TOSCANI L,Male,ARG,Argentina,['Men'],,,,2024
1538800,True,VERNICE Agustin,VERNICE A,Male,ARG,Argentina,"[""Men's Kayak Single 1000m""]",Argentina,,,2024
1538830,True,BROWN Janeek,BROWN J,Female,JAM,Jamaica,"[""Women's 100m Hurdles""]",Jamaica,,,2024
1538875,True,MOLINA Gonzalo Nahuel,MOLINA GN,Male,ARG,Argentina,['Men'],Argentina,,,2024
1538878,True,VILLEGAS Federico Emiliano,VILLEGAS FE,Male,ARG,Argentina,['Men'],,,,2024
1538893,True,CAMERON Lloydricia,CAMERON L,Female,JAM,Jamaica,"[""Women's Shot Put""]",United States,,,2024
1538903,True,PERINCHIEF Jah-Nhai,PERINCHIEF JN,Male,BER,Bermuda,"[""Men's Triple Jump""]",Bermuda,,,2024
1538904,True,CLAYTON Rushell,CLAYTON R,Female,JAM,Jamaica,"[""Women's 400m Hurdles""]",Jamaica,,,2024
1538910,True,DUFFY Flora,DUFFY F,Female,BER,Bermuda,"[""Women's Individual""]",Bermuda,"Swimming: Represented Bermuda at the 2004 Junior Commonwealth Games in Bendigo, VIC, Australia",,2024
1538934,True,FIRFIRICA Alin Alexandru,FIRFIRICA AA,Male,ROU,Romania,"[""Men's Discus Throw""]",Romania,,,2024
1538935,True,GHELBER Bianca Florentina,GHELBER BF,Female,ROU,Romania,"[""Women's Hammer Throw""]",Romania,,,2024
1538937,True,ION Diana Ana Maria,ION DAM,Female,ROU,Romania,"[""Women's Triple Jump""]",Romania,,,2024
1538939,True,MELLY Joan Chelimo,MELLY JC,Female,ROU,Romania,"[""Women's Marathon""]",Kenya,,,2024
1538999,True,MERINGOR Delvine Relin,MERINGOR DR,Female,ROU,Romania,"[""Women's Marathon""]",Kenya,,,2024
1539000,True,MIKLOS Andrea,MIKLOS A,Female,ROU,Romania,"[""Women's 400m""]",Romania,,,2024
1539008,True,NOVAC Alexandru Mihaita,NOVAC AM,Male,ROU,Romania,"[""Men's Javelin Throw""]",Romania,,,2024
1539114,True,PRANNOY H. S,PRANNOY HS,Male,IND,India,"[""Men's Singles""]",India,,,2024
1539123,True,RANKIREDDY Satwiksairaj,RANKIREDDY S,Male,IND,India,"[""Men's Doubles""]",India,,,2024
1539125,True,SHETTY Chirag,SHETTY C,Male,IND,India,"[""Men's Doubles""]",India,,,2024
1539131,True,BERTEMES Bob,BERTEMES B,Male,LUX,Luxembourg,"[""Men's Shot Put""]",Luxembourg,,,2024
1539157,True,PUSARLA V. Sindhu,PUSARLA VS,Female,IND,India,"[""Women's Singles""]",India,,,2024
1539180,True,AGARWALLA Anush,AGARWALLA A,Male,IND,India,['Dressage Individual'],India,,,2024
1539183,True,CRASTO Tanisha,CRASTO T,Female,IND,India,"[""Women's Doubles""]",UA Emirates,,,2024
1539188,True,PONNAPPA Ashwini,PONNAPPA A,Female,IND,India,"[""Women's Doubles""]",India,,,2024
1539303,True,ROTARU-KOTTMANN Alina,ROTARU-KOTTMANN A,Female,ROU,Romania,"[""Women's Long Jump""]",Romania,,,2024
1539314,True,RUTTO Stella,RUTTO S,Female,ROU,Romania,"[""Women's 3000m Steeplechase""]",Kenya,,,2024
1539328,True,STANCIU Daniela,STANCIU D,Female,ROU,Romania,"[""Women's High Jump""]",Romania,,,2024
1539340,True,TALOS Elena Andreea,TALOS EA,Female,ROU,Romania,"[""Women's Triple Jump""]",Romania,,,2024
1539342,True,TOADER Andrei Rares,TOADER AR,Male,ROU,Romania,"[""Men's Shot Put""]",Romania,,,2024
1539412,True,GOMES Filipe,GOMES F,Male,MAW,Malawi,"[""Men's 50m Freestyle""]",Malawi,,,2024
1539497,True,OCAMPO Daiana,OCAMPO D,Female,ARG,Argentina,"[""Women's Marathon""]",Argentina,,,2024
1539505,True,ARCHIBALD Emanuel,ARCHIBALD E,Male,GUY,Guyana,"[""Men's 100m""]",,,,2024
1539510,True,ABRAMS Aliyah,ABRAMS A,Female,GUY,Guyana,"[""Women's 400m""]",United States,,,2024
1539530,True,NOEL Raekwon Jibril,NOEL RJ,Male,GUY,Guyana,"[""Men's 400m Freestyle""]",,,,2024
1539532,True,PERSAUD Aleka Kylela,PERSAUD AK,Female,GUY,Guyana,"[""Women's 100m Freestyle""]",,,,2024
1539540,True,ALLERS-LIBURD Zahria,ALLERS-LIBURD Z,Female,SKN,St Kitts and Nevis,"[""Women's 100m""]",,,,2024
1539547,True,TRAORE Cheickna,TRAORE C,Male,CIV,Côte d'Ivoire,"[""Men's 200m""]",Côte d'Ivoire,,,2024
1539548,True,TIE Whitney,TIE W,Female,CIV,Côte d'Ivoire,"[""Women's 4 x 100m Relay""]",,,,2024
1539607,True,SIDHU Vijayveer,SIDHU V,Male,IND,India,['25m Rapid Fire Pistol Men'],,,,2024
1539611,True,TOMAR Aishwary Pratap Singh,TOMAR APS,Male,IND,India,['50m Rifle 3 Positions Men'],India,,,2024
1539615,True,NARUKA Anant Jeet Singh,NARUKA AJS,Male,IND,India,"['Skeet Men', 'Skeet Mixed Team']",India,,,2024
1539628,True,ANISH Anish,ANISH A,Male,IND,India,['25m Rapid Fire Pistol Men'],India,He represented India at the Under-12 Modern Pentathlon World Championships in 2013 and the Asian Modern Pentathlon Championships in 2015,,2024
1539636,True,BABUTA Arjun,BABUTA A,Male,IND,India,"['10m Air Rifle Men', '10m Air Rifle Mixed Team']",India,,,2024
1539643,True,CHEEMA Arjun Singh,CHEEMA AS,Male,IND,India,"['10m Air Pistol Men', '10m Air Pistol Mixed Team']",India,Swimming: Competed at a junior international event in Austria in 2014,,2024
1539683,True,BOUSHITA Abderrahmane,BOUSHITA A,Male,MAR,Morocco,['Men -66 kg'],Morocco,,,2024
1539720,True,SINGH Sandee,SINGH S,Male,IND,India,"['10m Air Rifle Men', '10m Air Rifle Mixed Team']",India,,,2024
1539747,True,SAMRA Sift Kaur,SAMRA SK,Female,IND,India,['50m Rifle 3 Positions Women'],India,,,2024
1539752,True,SINGH Esha,SINGH E,Female,IND,India,['25m Pistol Women'],India,,,2024
1539754,True,RAMITA Ramita,RAMITA R,Female,IND,India,"['10m Air Rifle Women', '10m Air Rifle Mixed Team']",,,,2024
1539757,True,KUMARI Rajeshwari,KUMARI R,Female,IND,India,['Trap Women'],,,,2024
1539767,True,SANGWAN Rhythm,SANGWAN R,Female,IND,India,"['10m Air Pistol Women', '10m Air Pistol Mixed Team']",,,,2024
1539849,True,SEN Lakshya,SEN L,Male,IND,India,"[""Men's Singles""]",India,,,2024
1539886,True,di TELLA Pascual Maria,di TELLA PM,Male,ARG,Argentina,"[""Men's Sabre Individual""]",Argentina,,,2024
1539948,True,DARRAGH Rachael,DARRAGH R,Female,IRL,Ireland,"[""Women's Singles""]",Ireland,,,2024
1539950,True,McNULTY Harry,McNULTY H,Male,IRL,Ireland,['Men'],Bahrain,Rugby union (15-a-side): In 2020 he joined LA Giltinis in Major League Rugby in North America,,2024
1539951,True,MOLLEN Bryan,MOLLEN B,Male,IRL,Ireland,['Men'],Kenya,,,2024
1539952,True,KENNEDY Terry,KENNEDY T,Male,IRL,Ireland,['Men'],Ireland,Rugby union (15-a-side): He represented Ireland at international junior level and was part of the team that was beaten 45-21 by England in the final of the 2016 World Junior Championship in England,,2024
1539954,True,WALSH Grainne,WALSH G,Female,IRL,Ireland,"[""Women's 66kg""]",Ireland,"Football: played for Shamrock Rovers for three years, representing Ireland once at U17 level",,2024
1539959,True,PASSMORE Jake,PASSMORE J,Male,IRL,Ireland,"[""Men's 3m Springboard""]",Great Britain,,,2024
1539961,True,HEALY Sarah,HEALY S,Female,IRL,Ireland,"[""Women's 1500m""]",Ireland,Hockey: Played at elite junior club level in Ireland,,2024
1539962,True,McCANN Luke,McCANN L,Male,IRL,Ireland,"[""Men's 1500m""]",Ireland,,,2024
1539963,True,McCORMACK Fionnuala,McCORMACK F,Female,IRL,Ireland,"[""Women's Marathon""]",Ireland,,,2024
1539966,True,CATTERSON Victoria,CATTERSON V,Female,IRL,Ireland,"[""Women's 4 x 100m Freestyle Relay"", 'Relay Only Athlete']",Great Britain,,,2024
1539968,True,FERGUSON Conor,FERGUSON C,Male,IRL,Ireland,"[""Men's 4 x 100m Medley Relay"", 'Relay Only Athlete']",Ireland,,,2024
1539969,True,WIFFEN Daniel,WIFFEN D,Male,IRL,Ireland,"[""Men's 10km"", ""Men's 1500m Freestyle"", ""Men's 800m Freestyle""]",Great Britain,,Gold,2024
1539969,True,WIFFEN Daniel,WIFFEN D,Male,IRL,Ireland,"[""Men's 10km"", ""Men's 1500m Freestyle"", ""Men's 800m Freestyle""]",Great Britain,,Bronze,2024
1539971,True,ARMITAGE Megan,ARMITAGE M,Female,IRL,Ireland,"[""Women's Road Race""]",Ireland,,,2024
1539974,True,GILLESPIE Lara,GILLESPIE L,Female,IRL,Ireland,"[""Women's Madison"", ""Women's Omnium"", ""Women's Team Pursuit""]",Ireland,Road cycling: Races for UAE Development team (ITA).</p><p>Cyclo-cross: Competes at international level,,2024
1539976,True,MURPHY Kelly,MURPHY K,Female,IRL,Ireland,"[""Women's Team Pursuit""]",Great Britain,Also competes in cycling road races,,2024
1539977,True,GRIFFIN Mia,GRIFFIN M,Female,IRL,Ireland,"[""Women's Madison"", ""Women's Omnium"", ""Women's Team Pursuit""]",Ireland,"Camogie (similar to hurling): Was a junior representative player for county Kilkenny. “Being a Kilkenny native that obviously means that from a young age hurling and camogie is the biggest sport – it’s like a religion in Kilkenny – so I played camogie since I was five years old and that was my sport."" (irishtimes.com, 01 May 2024)</p><p>Road cycling: competes for DAS - Hutchinson - Brother, UK and the national team",,2024
1539978,True,CREIGHTON Erin,CREIGHTON E,Female,IRL,Ireland,"[""Women's Madison"", ""Women's Team Pursuit""]",,,,2024
1539982,True,SHARPE Alice,SHARPE A,Female,IRL,Ireland,"[""Women's Madison"", ""Women's Team Pursuit""]",Great Britain,Represents Ireland in cycling road,,2024
1539983,True,HEALY Ben,HEALY B,Male,IRL,Ireland,"[""Men's Road Race""]",Great Britain,,,2024
1539985,True,MAGUIRE Leona,MAGUIRE L,Female,IRL,Ireland,"[""Women's Individual Stroke Play""]",Ireland,,,2024
1539986,True,Mc CLENAGHAN Rhys,Mc CLENAGHAN R,Male,IRL,Ireland,"['Men', ""Men's Pommel Horse""]",Great Britain,,Gold,2024
1539990,True,MURTAGH Fiona,MURTAGH F,Female,IRL,Ireland,"[""Women's Pair""]",Ireland,,,2024
1539991,True,MAGNER Imogen,MAGNER I,Female,IRL,Ireland,"[""Women's Four""]",Great Britain,"Tennis: Played on the International Tennis Federation's junior tour in 2013 and 2014, with a career-high ranking of 1162",,2024
1539992,True,LONG Natalie,LONG N,Female,IRL,Ireland,"[""Women's Four""]",South Africa,,,2024
1539993,True,CASEY Aoife,CASEY A,Female,IRL,Ireland,"[""Lightweight Women's Double Sculls""]",,,,2024
1539998,True,KEOGH Aifric,KEOGH A,Female,IRL,Ireland,"[""Women's Pair""]",Ireland,,,2024
1540039,True,TOSTI Alejandro,TOSTI A,Male,ARG,Argentina,"[""Men's Individual Stroke Play""]",Argentina,,,2024
1540108,True,BAR Juan,BAR J,Male,ARG,Argentina,['Men'],Argentina,,,2024
1540112,True,BONANNO Nicolas,BONANNO N,Male,ARG,Argentina,['Men'],Argentina,"Beach handball: Competed for Argentina at the 2014 Beach Handball World Championships in Recife, BRA (10th place)",,2024
1540120,True,FERNANDEZ Federico,FERNANDEZ F,Male,ARG,Argentina,['Men'],Argentina,,,2024
1540143,True,FISCHER Guillermo,FISCHER G,Male,ARG,Argentina,['Men'],Argentina,,,2024
1540144,True,MACIEL Leonel,MACIEL L,Male,ARG,Argentina,['Men'],Argentina,,,2024
1540173,True,PENRUDDOCKE Adriana,PENRUDDOCKE A,Female,BER,Bermuda,"[""Women's Dinghy""]",United States,,,2024
1540175,True,MARTINEZ CAMI Pedro,MARTINEZ CAMI P,Male,ARG,Argentina,['Men'],Argentina,,,2024
1540176,True,WEBSTER Charlotte,WEBSTER C,Female,CAY,Cayman Islands,"[""Women's Dinghy""]",Cayman Islands,,,2024
1540177,True,MOSCARIELLO Lucas,MOSCARIELLO L,Male,ARG,Argentina,['Men'],Argentina,,,2024
1540178,True,MOYANO Andres,MOYANO A,Male,ARG,Argentina,['Men'],Argentina,,,2024
1540179,True,MOURINO Gaston,MOURINO G,Male,ARG,Argentina,['Men'],Argentina,,,2024
1540180,True,PARKER James,PARKER J,Male,ARG,Argentina,['Men'],Argentina,,,2024
1540181,True,PIZARRO Federico,PIZARRO F,Male,ARG,Argentina,['Men'],Argentina,,,2024
1540184,True,CROOKS Jillian Janis Geohagan,CROOKS JJG,Female,CAY,Cayman Islands,"[""Women's 100m Freestyle""]",United States,,,2024
