code,current,name,name_short,name_tv,gender,function,country_code,country,nickname,medal_type,event,team,year,season
1905843,True,le NINDRE Paola,le NINDRE P,Paola le NINDRE,Female,Athlete,FRA,France,,,,,2024,Summer
1905845,True,LHOPITAL Yohanna,LHOPITAL Y,Yohanna LHOPITAL,Female,Athlete,FRA,France,,,,,2024,Summer
1905848,True,PETRIAUX Mathilde,PETRIAUX M,Mathilde PETRIAUX,Female,Athlete,FRA,France,,,,,2024,Summer
1905849,True,PONTHIEU Emma,PONTHIEU E,Emma PONTHIEU,Female,Athlete,FRA,France,,,,,2024,Summer
1905850,True,SCHUBERT Tessa-Margot,SCHUBERT TM,Tessa-Margot SCHUBERT,Female,Athlete,FRA,France,,,,,2024,Summer
1905852,True,van BOLHUIS Guusje,van BOLHUIS G,Guusje van BOLHUIS,Female,Athlete,FRA,France,,,,,2024,Summer
1905855,True,VERRIER Gabrielle,VERRIER G,Gabrielle VERRIER,Female,Athlete,FRA,France,,,,,2024,Summer
1905856,True,VERZURA Eve,VERZURA E,Eve VERZURA,Female,Athlete,FRA,France,,,,,2024,Summer
1905860,True,MILAK Kristof,MILAK K,Kristof MILAK,Male,Athlete,HUN,Hungary,,Silver,Men's 200m Butterfly,,2024,Summer
1905860,True,MILAK Kristof,MILAK K,Kristof MILAK,Male,Athlete,HUN,Hungary,,Gold,Men's 100m Butterfly,,2024,Summer
1906050,True,OLESK Peeter,OLESK P,Peeter OLESK,Male,Athlete,EST,Estonia,Pets,,,,2024,Summer
1906059,True,JUERISSON Peeter,JUERISSON P,Peeter JUERISSON,Male,Athlete,EST,Estonia,Pets,,,,2024,Summer
1906099,True,PAULO Eliane,PAULO E,Eliane PAULO,Female,Athlete,ANG,Angola,,,,,2024,Summer
1906110,True,QUIZELETE Marilia,QUIZELETE M,Marilia QUIZELETE,Female,Athlete,ANG,Angola,Inglesa,,,,2024,Summer
1906348,True,MOLNAR Dora,MOLNAR D,Dora MOLNAR,Female,Athlete,HUN,Hungary,Dori,,,,2024,Summer
1906349,True,GABRIEL Chelcia,GABRIEL C,Chelcia GABRIEL,Female,Athlete,ANG,Angola,,,,,2024,Summer
1906364,True,SECK Combe,SECK C,Combe SECK,Female,Athlete,SEN,Senegal,,,,,2024,Summer
1906365,True,ROSARIO Dolores,ROSARIO D,Dolores ROSARIO,Female,Athlete,ANG,Angola,,,,,2024,Summer
1906372,True,NEMETH Nandor,NEMETH N,Nandor NEMETH,Male,Athlete,HUN,Hungary,Nandi,,,,2024,Summer
1906379,True,MARIO Liliane,MARIO L,Liliane MARIO,Female,Athlete,ANG,Angola,,,,,2024,Summer
1906380,True,KUMRIC Zlatko,KUMRIC Z,Zlatko KUMRIC,Male,Athlete,CRO,Croatia,Zlaja,,,,2024,Summer
1906383,True,ANDRES Lara,ANDRES L,Lara ANDRES,Female,Athlete,FRA,France,,,,,2024,Summer
1906384,True,BATTU Aurelie,BATTU A,Aurelie BATTU,Female,Athlete,FRA,France,,,,,2024,Summer
1906391,True,BOULOUKBACHI Camelia,BOULOUKBACHI C,Camelia BOULOUKBACHI,Female,Athlete,FRA,France,,,,,2024,Summer
1906392,True,DAULE Audrey,DAULE A,Audrey DAULE,Female,Athlete,FRA,France,,,,,2024,Summer
1906393,True,DHALLUIN Juliette,DHALLUIN J,Juliette DHALLUIN,Female,Athlete,FRA,France,,,,,2024,Summer
1906396,True,GUILLET Louise,GUILLET L,Louise GUILLET,Female,Athlete,FRA,France,,,,,2024,Summer
1906398,True,HERTZKA Orsolya,HERTZKA O,Orsolya HERTZKA,Female,Athlete,FRA,France,Orsi,,,,2024,Summer
1906399,True,HEURTAUX Valentine,HEURTAUX V,Valentine HEURTAUX,Female,Athlete,FRA,France,,,,,2024,Summer
1906403,True,MARTINEAUD PERET Pasiphae Lalou St,MARTINEAUD PERET P,Pasiphae MARTINEAUD PERET,Female,Athlete,FRA,France,,,,,2024,Summer
1906405,True,RADOSAVLJEVIC Camille,RADOSAVLJEVIC C,Camille RADOSAVLJEVIC,Female,Athlete,FRA,France,,,,,2024,Summer
1906406,True,RASPO Tiziana,RASPO T,Tiziana RASPO,Female,Athlete,FRA,France,,,,,2024,Summer
1906407,True,RYCRAW Mia,RYCRAW M,Mia RYCRAW,Female,Athlete,FRA,France,Captain America,,,,2024,Summer
1906409,True,VERNOUX Ema,VERNOUX E,Ema VERNOUX,Female,Athlete,FRA,France,,,,,2024,Summer
1906412,True,BJORCH Emil,BJORCH E,Emil BJORCH,Male,Athlete,FRA,France,,,,,2024,Summer
1906413,True,BODEGAS Michael Alexandre,BODEGAS MA,Michael Alexandre BODEGAS,Male,Athlete,FRA,France,Mike,,,,2024,Summer
1906414,True,BOUET Alexandre,BOUET A,Alexandre BOUET,Male,Athlete,FRA,France,,,,,2024,Summer
1906418,True,CROUSILLAT Ugo,CROUSILLAT U,Ugo CROUSILLAT,Male,Athlete,FRA,France,,,,,2024,Summer
1906423,True,DUBOIS Clement,DUBOIS C,Clement DUBOIS,Male,Athlete,FRA,France,,,,,2024,Summer
1906424,True,FONTANI Hugo,FONTANI H,Hugo FONTANI,Male,Athlete,FRA,France,,,,,2024,Summer
1906430,True,KHASZ Enzo,KHASZ E,Enzo KHASZ,Male,Athlete,FRA,France,"Enzito, Katzouille",,,,2024,Summer
1906434,True,MARZOUKI Mehdi,MARZOUKI M,Mehdi MARZOUKI,Male,Athlete,FRA,France,,,,,2024,Summer
1906435,True,MARION VERNOUX Romain,MARION VERNOUX R,Romain MARION VERNOUX,Male,Athlete,FRA,France,,,,,2024,Summer
1906438,True,NARDON Enzo,NARDON E,Enzo NARDON,Male,Athlete,FRA,France,,,,,2024,Summer
1906442,True,SAUDADIER Remi,SAUDADIER R,Remi SAUDADIER,Male,Athlete,FRA,France,Bobby,,,,2024,Summer
1906443,True,VANPEPERSTRAETE Pierre-Frederic,VANPEPERSTRAETE PF,Pierre-Frederic VANPEPERSTRAETE,Male,Athlete,FRA,France,,,,,2024,Summer
1906444,True,VERNOUX Thomas,VERNOUX T,Thomas VERNOUX,Male,Athlete,FRA,France,Mbappe,,,,2024,Summer
1906477,True,APPEL Max,APPEL M,Max APPEL,Male,Athlete,GER,Germany,,,,,2024,Summer
1906480,True,FINGER Anton,FINGER A,Anton FINGER,Male,Athlete,GER,Germany,,,,,2024,Summer
1906481,True,FOLLERT Laurits,FOLLERT L,Laurits FOLLERT,Male,Athlete,GER,Germany,,,,,2024,Summer
1906483,True,GREITEN Pia,GREITEN P,Pia GREITEN,Female,Athlete,GER,Germany,,Bronze,Women's Quadruple Sculls,Germany,2024,Summer
1906488,True,JOHANNESEN Torben,JOHANNESEN T,Torben JOHANNESEN,Male,Athlete,GER,Germany,,,,,2024,Summer
1906489,True,JOHN Max,JOHN M,Max JOHN,Male,Athlete,GER,Germany,,,,,2024,Summer
1906491,True,KRUSE Soenke,KRUSE S,Soenke KRUSE,Male,Athlete,GER,Germany,,,,,2024,Summer
1906494,True,MENZEL Leonie,MENZEL L,Leonie MENZEL,Female,Athlete,GER,Germany,,Bronze,Women's Quadruple Sculls,Germany,2024,Summer
1906496,True,NASKE Tim-Ole,NASKE TO,Tim-Ole NASKE,Male,Athlete,GER,Germany,TOle,,,,2024,Summer
1906503,True,ROGGENSACK Olaf,ROGGENSACK O,Olaf ROGGENSACK,Male,Athlete,GER,Germany,,,,,2024,Summer
1906506,True,SCHENDEKEHL Tabea,SCHENDEKEHL T,Tabea SCHENDEKEHL,Female,Athlete,GER,Germany,Tabs,Bronze,Women's Quadruple Sculls,Germany,2024,Summer
1906508,True,SCHOENHERR Mattes,SCHOENHERR M,Mattes SCHOENHERR,Male,Athlete,GER,Germany,,,,,2024,Summer
1906509,True,SCHROEDER Wolf-Niclas,SCHROEDER WN,Wolf-Niclas SCHROEDER,Male,Athlete,GER,Germany,,,,,2024,Summer
1906511,True,VOELZ Maren,VOELZ M,Maren VOELZ,Female,Athlete,GER,Germany,,Bronze,Women's Quadruple Sculls,Germany,2024,Summer
1906512,True,WEBER Marc,WEBER M,Marc WEBER,Male,Athlete,GER,Germany,,,,,2024,Summer
1906513,True,WIESEN Jonas,WIESEN J,Jonas WIESEN,Male,Athlete,GER,Germany,,,,,2024,Summer
1906514,True,WOLFF Moritz,WOLFF M,Moritz WOLFF,Male,Athlete,GER,Germany,,,,,2024,Summer
1906515,True,ZEIDLER Oliver,ZEIDLER O,Oliver ZEIDLER,Male,Athlete,GER,Germany,"The Terminator, Olli",Gold,Men's Single Sculls,,2024,Summer
1906519,True,FOESTER Alexandra,FOESTER A,Alexandra FOESTER,Female,Athlete,GER,Germany,,,,,2024,Summer
1906531,True,CHRIST Julius,CHRIST J,Julius CHRIST,Male,Athlete,GER,Germany,,,,,2024,Summer
1906534,True,BREUER Frederik,BREUER F,Frederik BREUER,Male,Athlete,GER,Germany,,,,,2024,Summer
1906539,True,GELSEN Jonas,GELSEN J,Jonas GELSEN,Male,Athlete,GER,Germany,,,,,2024,Summer
1906541,True,EGGELING Benedict,EGGELING B,Benedict EGGELING,Male,Athlete,GER,Germany,Bene,,,,2024,Summer
1906584,True,NENGANGA Vilma,NENGANGA V,Vilma NENGANGA,Female,Athlete,ANG,Angola,,,,,2024,Summer
1906697,True,PEINADO Robeilys,PEINADO R,Robeilys PEINADO,Female,Athlete,VEN,Venezuela,Ruby,,,,2024,Summer
1906698,True,PADAR Nikolett,PADAR N,Nikolett PADAR,Female,Athlete,HUN,Hungary,Niki,,,,2024,Summer
1906702,True,GORSA Petar,GORSA P,Petar GORSA,Male,Athlete,CRO,Croatia,Pero,,,,2024,Summer
1906704,True,MACHADO Juliana,MACHADO J,Juliana MACHADO,Female,Athlete,ANG,Angola,,,,,2024,Summer
1906713,True,TORREALBA Leodan,TORREALBA L,Leodan TORREALBA,Male,Athlete,VEN,Venezuela,,,,,2024,Summer
1906723,True,BOURHIS Yves,BOURHIS Y,Yves BOURHIS,Male,Athlete,SEN,Senegal,"Babache, Babouche (name of a shoe brand)",,,,2024,Summer
1907141,True,BREA Joselyn Daniely,BREA JD,Joselyn Daniely BREA,Female,Athlete,VEN,Venezuela,,,,,2024,Summer
1907169,True,WELLBROCK Florian,WELLBROCK F,Florian WELLBROCK,Male,Athlete,GER,Germany,Flo,,,,2024,Summer
1907171,True,GOSE Isabel,GOSE I,Isabel GOSE,Female,Athlete,GER,Germany,Isi,Bronze,Women's 1500m Freestyle,,2024,Summer
1907174,True,MROZINSKI Julia,MROZINSKI J,Julia MROZINSKI,Female,Athlete,GER,Germany,,,,,2024,Summer
1907175,True,RIEDEMANN Laura,RIEDEMANN L,Laura RIEDEMANN,Female,Athlete,GER,Germany,,,,,2024,Summer
1907178,True,ULRICH Marek,ULRICH M,Marek ULRICH,Male,Athlete,GER,Germany,,,,,2024,Summer
1907179,True,ARMBRUSTER Luca,ARMBRUSTER L,Luca ARMBRUSTER,Male,Athlete,GER,Germany,,,,,2024,Summer
1907183,True,KOEHLER Angelina,KOEHLER A,Angelina KOEHLER,Female,Athlete,GER,Germany,,,,,2024,Summer
1907184,True,MIROSLAW Rafael,MIROSLAW R,Rafael MIROSLAW,Male,Athlete,GER,Germany,,,,,2024,Summer
1907186,True,SALCHOW Josha,SALCHOW J,Josha SALCHOW,Male,Athlete,GER,Germany,,,,,2024,Summer
1907187,True,SCHWARZ Sven,SCHWARZ S,Sven SCHWARZ,Male,Athlete,GER,Germany,Sven in Black (Schwarz translated into English is black),,,,2024,Summer
1907190,True,ELENDT Anna,ELENDT A,Anna ELENDT,Female,Athlete,GER,Germany,,,,,2024,Summer
1907192,True,MAERTENS Lukas,MAERTENS L,Lukas MAERTENS,Male,Athlete,GER,Germany,,Gold,Men's 400m Freestyle,,2024,Summer
1907193,True,MATZERATH Lucas,MATZERATH L,Lucas MATZERATH,Male,Athlete,GER,Germany,,,,,2024,Summer
1907194,True,SORGIUS Timo,SORGIUS T,Timo SORGIUS,Male,Athlete,GER,Germany,,,,,2024,Summer
1907196,True,BECK Leonie,BECK L,Leonie BECK,Female,Athlete,GER,Germany,,,,,2024,Summer
1907199,True,BUESSING Cedric,BUESSING C,Cedric BUESSING,Male,Athlete,GER,Germany,,,,,2024,Summer
1907200,True,BARTHEL Timo,BARTHEL T,Timo BARTHEL,Male,Athlete,GER,Germany,,,,,2024,Summer
1907201,True,HENTSCHEL Lena,HENTSCHEL L,Lena HENTSCHEL,Female,Athlete,GER,Germany,,,,,2024,Summer
1907203,True,MULLER Jette,MULLER J,Jette MULLER,Female,Athlete,GER,Germany,,,,,2024,Summer
1907204,True,OETTINGHAUS Saskia,OETTINGHAUS S,Saskia OETTINGHAUS,Female,Athlete,GER,Germany,,,,,2024,Summer
1907205,True,PFEIF Pauline Alexandra,PFEIF PA,Pauline Alexandra PFEIF,Female,Athlete,GER,Germany,,,,,2024,Summer
1907207,True,RUDIGER Lars,RUDIGER L,Lars RUDIGER,Male,Athlete,GER,Germany,,,,,2024,Summer
1907209,True,WASSEN Christina,WASSEN C,Christina WASSEN,Female,Athlete,GER,Germany,,,,,2024,Summer
1907211,True,WESEMANN Moritz,WESEMANN M,Moritz WESEMANN,Male,Athlete,GER,Germany,,,,,2024,Summer
1907212,True,RODRIGUEZ Rosa Andreina,RODRIGUEZ RA,Rosa Andreina RODRIGUEZ,Female,Athlete,VEN,Venezuela,,,,,2024,Summer
1907214,True,EIKERMANN GREGORCHUK Jaden Shiloh,EIKERMANN GREGORC,Jaden Shiloh EIKERMANN GREGORCHUK,Male,Athlete,GER,Germany,,,,,2024,Summer
1907219,True,IMOUDU Melvin,IMOUDU M,Melvin IMOUDU,Male,Athlete,GER,Germany,,,,,2024,Summer
1907220,True,SELIN Artem,SELIN A,Artem SELIN,Male,Athlete,GER,Germany,,,,,2024,Summer
1907231,True,MAERTENS Leonie,MAERTENS L,Leonie MAERTENS,Female,Athlete,GER,Germany,,,,,2024,Summer
1907234,True,KLEMET Oliver,KLEMET O,Oliver KLEMET,Male,Athlete,GER,Germany,Olli,Silver,Men's 10km,,2024,Summer
1907240,True,BRAUNSCHWEIG Ole,BRAUNSCHWEIG O,Ole BRAUNSCHWEIG,Male,Athlete,GER,Germany,,,,,2024,Summer
1907247,True,HOLT Nina,HOLT N,Nina HOLT,Female,Athlete,GER,Germany,,,,,2024,Summer
1907251,True,VARJASI Peter,VARJASI P,Peter VARJASI,Male,Athlete,GER,Germany,,,,,2024,Summer
1907262,True,SCHULZE Nele,SCHULZE N,Nele SCHULZE,Female,Athlete,GER,Germany,,,,,2024,Summer
1907285,True,WINKLER Kaii,WINKLER K,Kaii WINKLER,Male,Athlete,GER,Germany,,,,,2024,Summer
1907297,True,CAMARA Marine Fatoumatta Colette,CAMARA M,Marine Fatoumatta Colette CAMARA,Female,Athlete,MLI,Mali,,,,,2024,Summer
1907647,True,SANCHEZ PAGES Matias,SANCHEZ PAGES M,SANCHEZ PAGES,Male,Athlete,ARG,Argentina,Mati,,,,2024,Summer
1907650,True,MARTINEZ FRANCHI Jan,MARTINEZ FRANCHI J,MARTINEZ FRANCHI,Male,Athlete,ARG,Argentina,,,,,2024,Summer
1907654,True,PALONSKY Luciano,PALONSKY L,PALONSKY,Male,Athlete,ARG,Argentina,Lulo,,,,2024,Summer
1907656,True,LOSER Agustin,LOSER A,LOSER BRUNO,Male,Athlete,ARG,Argentina,,,,,2024,Summer
1907658,True,DANANI Santiago,DANANI S,DANANI,Male,Athlete,ARG,Argentina,,,,,2024,Summer
1907671,True,PALACIOS Ezequiel,PALACIOS E,PALACIOS,Male,Athlete,ARG,Argentina,Pala,,,,2024,Summer
1907676,True,LIMA Bruno,LIMA B,LIMA B,Male,Athlete,ARG,Argentina,El Nene,,,,2024,Summer
1907678,True,GONZALEZ LOPEZ Gaila Ceneida,GONZALEZ LOPEZ GC,GAILA,Female,Athlete,DOM,Dominican Republic,Zurda de Oro (Golden Lefty),,,,2024,Summer
1907680,True,de CECCO Luciano,de CECCO L,DE CECCO,Male,Athlete,ARG,Argentina,"Gordo, Cachete, Lu",,,,2024,Summer
1907695,True,KOUKARTSEV Pablo Sergio,KOUKARTSEV PS,KUKARTSEV,Male,Athlete,ARG,Argentina,Kuka,,,,2024,Summer
1907753,True,FONSECA Natalia,FONSECA N,Natalia FONSECA,Female,Athlete,ANG,Angola,,,,,2024,Summer
1907784,True,VICENTIN Luciano,VICENTIN L,VICENTIN,Male,Athlete,ARG,Argentina,Luchi,,,,2024,Summer
1907854,True,GONZALEZ Geraldine Sthefany,GONZALEZ GS,GONZALEZ,Female,Athlete,DOM,Dominican Republic,,,,,2024,Summer
1907868,True,CARLOS Azenaide,CARLOS A,Azenaide CARLOS,Female,Athlete,ANG,Angola,"Zizica, Zica",,,,2024,Summer
1907874,True,DOUARRE Ameline,DOUARRE A,Ameline DOUARRE,Female,Athlete,FRA,France,,,,,2024,Summer
1907876,True,LARROQUE Koumba,LARROQUE K,Koumba LARROQUE,Female,Athlete,FRA,France,,,,,2024,Summer
1907893,True,SYLLA Mamadassa,SYLLA M,Mamadassa SYLLA,Male,Athlete,FRA,France,Baba,,,,2024,Summer
1907946,True,PASCOAL Stelvia,PASCOAL S,Stelvia PASCOAL,Female,Athlete,ANG,Angola,,,,,2024,Summer
1907952,True,MILLER Zion,MILLER Z,Zion MILLER,Male,Alternate Athlete,BAH,Bahamas,,,,,2024,Summer
1907957,True,AHYE Michelle-Lee,AHYE ML,Michelle-Lee AHYE,Female,Athlete,TTO,Trinidad and Tobago,,,,,2024,Summer
1907958,True,GARDINER Steven,GARDINER S,Steven GARDINER,Male,Athlete,BAH,Bahamas,Stevie,,,,2024,Summer
1907961,True,RUSSELL Alonzo,RUSSELL A,Alonzo RUSSELL,Male,Athlete,BAH,Bahamas,AJ,,,,2024,Summer
1907968,True,AUGUSTINE Devin,AUGUSTINE D,Devin AUGUSTINE,Male,Athlete,TTO,Trinidad and Tobago,,,,,2024,Summer
1907972,True,KASSOMA Albertina,KASSOMA A,Albertina KASSOMA,Female,Athlete,ANG,Angola,,,,,2024,Summer
1907975,True,MARTINEZ Jineiry,MARTINEZ J,JINEIRY,Female,Athlete,DOM,Dominican Republic,La Chiqui,,,,2024,Summer
1908134,True,THOMAS Donald,THOMAS D,Donald THOMAS,Male,Athlete,BAH,Bahamas,,,,,2024,Summer
1908136,True,PAULO Helena,PAULO H,Helena PAULO,Female,Athlete,ANG,Angola,,,,,2024,Summer
1908149,True,RAMOS Martin,RAMOS M,RAMOS,Male,Athlete,ARG,Argentina,El Turco,,,,2024,Summer
1908151,True,ZERBA Nicolas,ZERBA N,ZERBA,Male,Athlete,ARG,Argentina,Nico,,,,2024,Summer
1908152,True,SANTOS Natalia,SANTOS N,Natalia SANTOS,Female,Athlete,ANG,Angola,El Comandante,,,,2024,Summer
1908163,True,CONTE Facundo,CONTE F,CONTE,Male,Athlete,ARG,Argentina,Facu,,,,2024,Summer
1908169,True,ANDREWS Antoine,ANDREWS A,Antoine ANDREWS,Male,Athlete,BAH,Bahamas,,,,,2024,Summer
1908173,True,MILLER Wendell,MILLER W,Wendell MILLER,Male,Athlete,BAH,Bahamas,,,,,2024,Summer
1908181,True,CHARLTON Devynne,CHARLTON D,Devynne CHARLTON,Female,Athlete,BAH,Bahamas,"Sonic, Dev",,,,2024,Summer
1908183,True,MILLER-UIBO Shaunae,MILLER-UIBO S,Shaunae MILLER-UIBO,Female,Athlete,BAH,Bahamas,Too Kaute,,,,2024,Summer
1908195,True,DOLGOPYAT Artem,DOLGOPYAT A,Artem DOLGOPYAT,Male,Athlete,ISR,Israel,,Silver,Men's Floor Exercise,,2024,Summer
1908198,True,GUILLEN PAREDES Madeline Jazmin,GUILLEN PAREDES MJ,GUILLEN,Female,Athlete,DOM,Dominican Republic,,,,,2024,Summer
1908219,True,RAZ Lihie,RAZ L,Lihie RAZ,Female,Athlete,ISR,Israel,Liki,,,,2024,Summer
1908226,True,BAKANOV Shani,BAKANOV S,Shani BAKANOV,Female,Athlete,ISR,Israel,,Silver,Group All-Around,Israel,2024,Summer
1908229,True,OTABOR Rhema,OTABOR R,Rhema OTABOR,Female,Athlete,BAH,Bahamas,,,,,2024,Summer
1908230,True,SVERTSOV Diana,SVERTSOV D,Diana SVERTSOV,Female,Athlete,ISR,Israel,,Silver,Group All-Around,Israel,2024,Summer
1908232,True,TAYLOR Charisma,TAYLOR C,Charisma TAYLOR,Female,Athlete,BAH,Bahamas,,,,,2024,Summer
1908233,True,PARITZKI Romi,PARITZKI R,Romi PARITZKI,Female,Athlete,ISR,Israel,,Silver,Group All-Around,Israel,2024,Summer
1908235,True,SHAHAM Ofir,SHAHAM O,Ofir SHAHAM,Female,Athlete,ISR,Israel,,Silver,Group All-Around,Israel,2024,Summer
1908239,True,MAITA Jose,MAITA J,Jose MAITA,Male,Athlete,VEN,Venezuela,,,,,2024,Summer
1908240,True,FRIEDMANN Adar,FRIEDMANN A,Adar FRIEDMANN,Female,Athlete,ISR,Israel,,Silver,Group All-Around,Israel,2024,Summer
1908246,True,ATAMANOV Daria,ATAMANOV D,Daria ATAMANOV,Female,Athlete,ISR,Israel,Dasha,,,,2024,Summer
1908256,True,MARTE FRICA Niverka Dharlenis,MARTE FRICA ND,MARTE,Female,Athlete,DOM,Dominican Republic,"Nive, Clic-Clic, The Chancellor",,,,2024,Summer
1908261,True,MOTA Yoveinny,MOTA Y,Yoveinny MOTA,Female,Athlete,VEN,Venezuela,,,,,2024,Summer
1908279,True,GUZMAN Lucas,GUZMAN L,Lucas GUZMAN,Male,Athlete,ARG,Argentina,,,,,2024,Summer
1908292,True,TAYLOR Lamar,TAYLOR L,Lamar TAYLOR,Male,Athlete,BAH,Bahamas,,,,,2024,Summer
1908304,True,GIBBS Rhanishka,GIBBS R,Rhanishka GIBBS,Female,Athlete,BAH,Bahamas,,,,,2024,Summer
1908333,True,LAFOND Thea,LAFOND T,Thea LAFOND,Female,Athlete,DMA,Dominica,,Gold,Women's Triple Jump,,2024,Summer
1908350,True,BOWEN Alex,BOWEN A,Alex BOWEN,Male,Athlete,USA,United States,Brick,Bronze,Men,United States of America,2024,Summer
1908352,True,CUPIDO Luca,CUPIDO L,Luca CUPIDO,Male,Athlete,USA,United States,Nano,Bronze,Men,United States of America,2024,Summer
1908353,True,DAUBE Hannes,DAUBE H,Hannes DAUBE,Male,Athlete,USA,United States,,Bronze,Men,United States of America,2024,Summer
1908354,True,DODD Chase William,DODD CW,Chase William DODD,Male,Athlete,USA,United States,,Bronze,Men,United States of America,2024,Summer
1908355,True,DODD Ryder,DODD R,Ryder DODD,Male,Athlete,USA,United States,,Bronze,Men,United States of America,2024,Summer
1908357,True,HALLOCK Ben,HALLOCK B,Ben HALLOCK,Male,Athlete,USA,United States,,Bronze,Men,United States of America,2024,Summer
1908359,True,HOLLAND Drew,HOLLAND D,Drew HOLLAND,Male,Athlete,USA,United States,Drewps,Bronze,Men,United States of America,2024,Summer
1908360,True,HOOPER Johnny,HOOPER J,Johnny HOOPER,Male,Athlete,USA,United States,"Hoopstar, Buckets",Bronze,Men,United States of America,2024,Summer
1908361,True,IRVING Max,IRVING M,Max IRVING,Male,Athlete,USA,United States,,Bronze,Men,United States of America,2024,Summer
1908365,True,OBERT Alex,OBERT A,Alex OBERT,Male,Athlete,USA,United States,OB,Bronze,Men,United States of America,2024,Summer
1908369,True,VAVIC Marko,VAVIC M,Marko VAVIC,Male,Athlete,USA,United States,,Bronze,Men,United States of America,2024,Summer
1908370,True,WEINBERG Adrian,WEINBERG A,Adrian WEINBERG,Male,Athlete,USA,United States,,Bronze,Men,United States of America,2024,Summer
1908371,True,WOODHEAD Dylan,WOODHEAD D,Dylan WOODHEAD,Male,Athlete,USA,United States,Woody,Bronze,Men,United States of America,2024,Summer
1908373,True,AUSMUS Emily Mary,AUSMUS E,Emily Mary AUSMUS,Female,Athlete,USA,United States,,,,,2024,Summer
1908375,True,FATTAL Rachel,FATTAL R,Rachel FATTAL,Female,Athlete,USA,United States,,,,,2024,Summer
1908376,True,FLYNN Jenna,FLYNN J,Jenna FLYNN,Female,Athlete,USA,United States,,,,,2024,Summer
1908377,True,GILCHRIST Kaleigh,GILCHRIST K,Kaleigh GILCHRIST,Female,Athlete,USA,United States,"Kales, KG, Giggily",,,,2024,Summer
1908378,True,JOHNSON Ashleigh,JOHNSON A,Ashleigh JOHNSON,Female,Athlete,USA,United States,Ayay,,,,2024,Summer
1908381,True,LONGAN Amanda,LONGAN A,Amanda LONGAN,Female,Athlete,USA,United States,,,,,2024,Summer
1908383,True,MUSSELMAN Maddie,MUSSELMAN M,Maddie MUSSELMAN,Female,Athlete,USA,United States,"Cakers, Mussels",,,,2024,Summer
1908384,True,NEUSHUL Ryann,NEUSHUL R,Ryann NEUSHUL,Female,Athlete,USA,United States,,,,,2024,Summer
1908385,True,PRENTICE Tara,PRENTICE T,Tara PRENTICE,Female,Athlete,USA,United States,,,,,2024,Summer
1908386,True,RANEY Jordan,RANEY J,Jordan RANEY,Female,Athlete,USA,United States,,,,,2024,Summer
1908387,True,ROEMER Jewel,ROEMER J,Jewel ROEMER,Female,Athlete,USA,United States,,,,,2024,Summer
1908389,True,STEFFENS Maggie,STEFFENS M,Maggie STEFFENS,Female,Athlete,USA,United States,"Marge, Maggie",,,,2024,Summer
1908395,True,SEKULIC Jovana,SEKULIC J,Jovana SEKULIC,Female,Athlete,USA,United States,,,,,2024,Summer
1908446,True,ARIAS CUERVO Diego Alfonso,ARIAS CUERVO DA,Diego Alfonso ARIAS CUERVO,Male,Athlete,COL,Colombia,,,,,2024,Summer
1908518,True,CUADRADO FLOREZ Stefany,CUADRADO FLOREZ S,Stefany CUADRADO FLOREZ,Female,Athlete,COL,Colombia,,,,,2024,Summer
1908522,True,GAVIRIA RENDON Fernando,GAVIRIA RENDON F,Fernando GAVIRIA RENDON,Male,Athlete,COL,Colombia,,,,,2024,Summer
1908548,True,MESTRE VIVAS Alfonso Enrique,MESTRE VIVAS AE,Alfonso Enrique MESTRE VIVAS,Male,Athlete,VEN,Venezuela,,,,,2024,Summer
1908557,True,BIRKETT Andrew James,BIRKETT AJ,Andrew James BIRKETT,Male,Athlete,RSA,South Africa,,,,,2024,Summer
1908590,True,OLIVIER Esti,OLIVIER E,Esti OLIVIER,Female,Athlete,RSA,South Africa,,,,,2024,Summer
1908592,True,LOVEMORE Hamish,LOVEMORE H,Hamish LOVEMORE,Male,Athlete,RSA,South Africa,,,,,2024,Summer
1908600,True,KOCH Tiffany Amber,KOCH TA,Tiffany Amber KOCH,Female,Athlete,RSA,South Africa,,,,,2024,Summer
1908609,True,AHMADOU YOUSSOUFOU Salima,AHMADOU YOUSSOUFOU,Salima AHMADOU YOUSSOUFOU,Female,Athlete,NIG,Niger,,,,,2024,Summer
1908610,True,MAMANE HAMISSOU ABBA Marouane,MAMANE HAMISSOU A,Marouane MAMANE HAMISSOU ABBA,Male,Athlete,NIG,Niger,,,,,2024,Summer
1908622,True,PENA ISABEL Yonkaira Paola,PENA ISABEL YP,PENA ISABEL,Female,Athlete,DOM,Dominican Republic,Yonky,,,,2024,Summer
1908651,True,YANG Hengyu,YANG H,YANG Hengyu,Female,Athlete,CHN,China,,,,,2024,Summer
1908715,True,MATSUDA Rinka,MATSUDA R,MATSUDA Rinka,Female,Athlete,JPN,Japan,Rinka,,,,2024,Summer
1908716,True,TSUJISAKI Yukino,TSUJISAKI Y,TSUJISAKI Yukino,Female,Athlete,JPN,Japan,,,,,2024,Summer
1908717,True,NISHI Arisa,NISHI A,NISHI Arisa,Female,Athlete,JPN,Japan,,,,,2024,Summer
1908720,True,UTSUMI Hanako,UTSUMI H,UTSUMI Hanako,Female,Athlete,JPN,Japan,Hanako,,,,2024,Summer
